cedula,constante,BM2,BM2orig,rmo_mayor_venc_dispromax,rmo_promed_venc_dispromax,Hombre,DR_nro_cargas,Edad,salario,Primaria,Secundaria,Universitaria,Sindato_educ,policia,cabo2do,cabo1ero,sgto_y_subof,oficiales,pensionadojubilado,otrasprofesiones,casado,divorciado,separado,soltero,union_libre,viudo,consumo,vivienda,micro,rmo_monto_entregado,rmo_plazo,producto,SaldosHoyXVCONS,SaldosHoyVencCONS,SaldosHoyCastCONS,SaldosHoyDemCONS,SaldosHoyXVVIV,SaldosHoyVencVIV,SaldosHoyCastVIV,SaldosHoyDemVIV,SaldosHoyXVMIC,SaldosHoyVencMIC,SaldosHoyCastMIC,SaldosHoyDemMIC,SaldosHoyXVTC,SaldosHoyVencTC,SaldosHoyCastTC,SaldosHoyDemTC,SaldosHoyXVSS,SaldosHoyVencSS,SaldosHoyCastSS,SaldosHoyDemSS,NroTCActivasHoy,NroCredConsumoHoy,SaldosFinancieroHoy,SaldosFinanciero3M,CuotasFinancieroHoy,CuotasTCHoy,CuotasSSHoy,NroOpFinancieroHoy,NroOpFinanciero12M,EstCartBancosAlDia,EstCartBancos.30castodem,EstCartBancosHis.30castodem,EstCartCoopRegHoy,EstCartCoopReg.30castodem,EstCartCoopregHis.30castodem,EstCartCoopNoRegHoy,EstCartCoopNoReg.30castodem,EstCartHisCoopNoReg.30ocastodem,EstCartOtrIFISHoy,EstCartOtrIFIS.30castodem,EstCartHisOtrIFIS.30castodem,EstCartSSAlDia,EstCartSSMora.30castodem,EstCartHisSS.30castodem,EstCartBancosAlDiatiene,EstCartBancos.30castodemtiene,EstCartBancosHis.30castodemtiene,EstCartCoopRegHoytiene,EstCartCoopReg.30castodemtiene,EstCartCoopregHis.30castodemtiene,EstCartCoopNoRegHoytiene,EstCartCoopNoReg.30castodemtiene,EstCartHisCoopNoReg.30ocastodemtiene,EstCartOtrIFISHoytiene,EstCartOtrIFIS.30castodemtiene,EstCartHisOtrIFIS.30castodemtiene,EstCartSSAlDiatiene,EstCartSSMora.30castodemtiene,EstCartHisSS.30castodemtiene,Tieneretrasohoy,tieneretrasohis,tieneretraso,tienessaldovencidohoy,salariomas1000,decil,PRE_1,saldo_tot31122012,saldo_ven31122012,saldoAlCorte
A50,1,1,1,10,6,1,1,33,455.66,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,300,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.09,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,decil9,0.92377,0,0,300
A51,1,1,1,10,2,1,0,28,169.86,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,500,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1319.29,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,decil2,0.82612,0,0,500
A52,1,1,1,10,10,1,3,30,331.92,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,100,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,decil8,0.91896,0,0,100
A53,1,1,1,6,2,0,3,25,144.07,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,680,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2153.04,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,decil3,0.84684,0,0,680
A54,1,1,1,5,1,1,1,27,617.49,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,300,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,532.72,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,decil2,0.80791,0,0,300
A55,1,1,1,8,1,1,3,36,511.26,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,580,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.46,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,decil5,0.89652,0,0,580
A56,1,1,1,14,5,1,1,34,547.16,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,0,720,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,decil1,0.77957,0,0,720
A57,1,1,1,0,0,1,0,72,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,362.02,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,decil3,0.85583,0,0,362.02
A58,1,1,1,14,6,1,1,33,426.47,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,360,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4406.94,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,decil9,0.9282,0,0,360
A59,1,1,1,9,7,1,0,30,447.66,1,1,0,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,0,0,700,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,decil10,0.93011,0,0,700
A60,1,1,1,10,7,1,2,29,193.8,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,400,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,decil8,0.91964,0,0,400
A61,1,1,1,8,2,1,1,31,70,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,800,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.62,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,decil6,0.90617,0,0,800
A62,1,1,1,8,6,1,1,32,229.12,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,200,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.24,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,decil2,0.8268,0,0,200
A63,1,1,1,10,6,1,1,29,320.66,1,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,0,400,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.97,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,decil7,0.91311,0,0,400
A64,1,1,1,8,1,1,2,28,70,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,5000,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,922.92,0,0,384.57,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,decil1,0.75798,0,0,5000
A65,1,1,1,14,7,1,1,28,598.12,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,400,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,decil7,0.90618,0,0,400
A66,1,1,1,14,6,1,2,38,485.66,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,350,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,decil6,0.90294,0,0,350
A67,1,1,1,10,5,0,0,33,294.22,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,310,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1943.12,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,decil4,0.87897,0,0,310
A68,1,1,1,14,7,1,1,30,604.41,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,240,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2355.19,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,decil7,0.9097,0,0,240
A69,1,1,1,14,7,0,1,30,167.14,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,360,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2100.01,0,0,170.46,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,decil10,0.94702,0,0,360
A70,1,1,1,0,0,1,0,27,483.8,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,501.3,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6980.44,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,decil3,0.84356,0,0,501.3
A71,1,1,1,14,3,1,2,31,610.49,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,5000,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.36,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,decil1,0.70936,0,0,5000
A72,1,1,1,10,2,1,1,51,0,1,0,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1,1,0,0,3000,24,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,decil1,0.79308,0,0,3000
A73,1,1,1,7,6,1,1,34,11.76,1,1,0,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,120,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17169.49,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,decil10,0.93042,0,0,120
A74,1,1,1,0,0,0,1,33,628.79,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,200,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239.35,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,decil8,0.9139,0,0,200
A75,1,1,1,7,0,1,2,31,485.66,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,470,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241.81,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,decil10,0.93791,0,0,470
A76,1,1,1,0,0,1,1,31,485.66,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,630,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,decil6,0.90617,0,0,630
A77,1,1,1,0,0,1,0,27,70,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,760,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,decil7,0.90931,0,0,760
A78,1,1,1,8,0,1,1,30,-351.15,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,467,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,decil7,0.9097,0,0,467
A79,1,1,1,7,1,1,1,27,621.1,1,1,0,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,750,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,546.08,0,0,240.78,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,decil10,0.93714,0,0,750
A80,1,1,1,10,1,1,1,37,114.11,1,1,0,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,789,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,decil10,0.93713,0,0,789
A81,1,1,1,10,3,1,1,34,327.89,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,500,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,424.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,decil7,0.9097,0,0,500
A82,1,1,1,10,4,1,2,35,655.39,1,0,1,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,0,370,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.89,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,decil7,0.90729,0,0,370
A83,1,1,1,0,0,0,1,29,0,1,0,1,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,0,540,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,decil5,0.8868,0,0,540
A84,1,1,1,10,3,0,0,24,150.76,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,240,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,decil10,0.93273,0,0,240
A85,1,1,1,6,0,1,0,26,815.77,1,0,1,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,1000,18,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2898.56,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,decil9,0.9223,0,0,1000
A86,1,1,1,6,4,1,1,31,473.66,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,150,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3437.04,0,0,152.69,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,decil10,0.93363,0,0,150
A87,1,1,1,6,1,1,2,30,70,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,400,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,decil8,0.91964,0,0,400
A88,1,1,1,10,4,1,1,34,371.24,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,400,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,597.8,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,decil10,0.93096,0,0,400
A89,1,1,1,6,3,1,1,27,460.63,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,200,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3035.8,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,decil3,0.84917,0,0,200
A90,1,1,1,6,5,1,0,31,326.86,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,400,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,decil9,0.92429,0,0,400
A91,1,1,1,10,6,1,0,25,603.49,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,350,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7709.63,0,0,242.62,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,decil8,0.91604,0,0,350
A92,1,1,1,6,0,1,0,26,70,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,330,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4775.46,0,0,343.93,0,4,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,decil2,0.83208,0,0,330
A93,1,1,1,10,5,1,4,35,316.81,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,400,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,344.77,0,0,126.54,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,decil6,0.90344,0,0,400
A94,1,1,1,2,0,1,2,35,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,960,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,decil4,0.8856,49136.2,0,960
A95,1,1,1,6,4,0,1,33,428.41,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,350,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,decil10,0.93302,0,0,350
A96,1,1,1,5,1,1,0,27,583.77,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,280,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,decil9,0.92527,0,0,280
A97,1,1,1,5,5,1,3,31,550.31,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,150,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189.31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,decil6,0.89834,0,0,150
A98,1,1,1,10,5,1,0,32,350.31,1,1,1,0,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,400,6,1,0,0,0,0,0,0,0,0,0,0,0,0,427.1,0,0,0,9755.31,0,0,0,1,0,0,0,0,38.74,242.34,1,1,0,0,0,0,0,0,2,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,decil1,0.71136,0,0,400
A99,1,1,1,9,4,1,0,25,44.54,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,780,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,decil8,0.91603,0,0,780
A100,1,1,1,7,4,1,3,33,427.1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,450,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,decil5,0.89308,0,0,450
A101,1,1,1,10,2,1,1,24,604.49,1,0,1,1,0,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,5000,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,decil5,0.8904,0,0,5000
A102,1,1,1,6,5,1,0,34,407.66,1,0,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0,300,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3550.08,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,decil8,0.91604,0,0,300
A103,1,1,1,6,4,1,0,33,347.91,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,300,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2274.23,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,decil9,0.9223,0,0,300
A104,1,1,1,14,6,1,1,30,535.24,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,350,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,decil10,0.93096,0,0,350
A105,1,1,1,10,6,1,1,57,0,1,0,1,1,1,1,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1000,12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,decil6,0.89925,0,0,1000
A106,1,1,1,14,5,1,0,29,1020.09,1,1,0,1,1,1,1,1,0,1,1,1,1,1,0,1,1,1,0,0,540,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1039.03,0,0,293.72,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,decil8,0.91362,0,0,540
A107,1,1,1,6,0,1,2,28,353.53,1,0,1,1,1,0,1,1,1,1,1,0,1,1,1,1,1,1,0,0,5000,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.07,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,decil5,0.88668,0,0,5000
A108,1,1,1,6,2,1,1,29,476.86,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,0,350,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3462.06,0,0,242.49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,decil7,0.91311,0,0,350
A109,1,1,1,14,9,1,1,30,372.67,1,0,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,1,0,0,350,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,decil8,0.9164,0,0,350
