Classification,Year,Period,Period Desc.,Aggregate Level,Is Leaf Code,Trade Flow Code,Trade Flow,Reporter Code,Reporter,Reporter ISO,Partner Code,Partner,Partner ISO,2nd Partner Code,2nd Partner,2nd Partner ISO,Customs Proc. Code,Customs,Mode of Transport Code,Mode of Transport,Commodity Code,Commodity,Qty Unit Code,Qty Unit,Qty,Alt Qty Unit Code,Alt Qty Unit,Alt Qty,Netweight (kg),Gross weight (kg),Trade Value (US$),CIF Trade Value (US$),FOB Trade Value (US$),Flag
HS,2016,201612,December 2016,2,0,1,Imports,218,Ecuador,,842,United States of America,,,,,,,,,01,Animals; live,0,,,,,,,,137982,,,0
HS,2016,201602,February 2016,2,0,1,Imports,218,Ecuador,,0,World,,,,,,,,,02,Meat and edible meat offal,0,,,,,,,,288064,,,0
HS,2016,201602,February 2016,2,0,1,Imports,218,Ecuador,,152,Chile,,,,,,,,,02,Meat and edible meat offal,0,,,,,,,,57904,,,0
HS,2016,201602,February 2016,2,0,1,Imports,218,Ecuador,,842,United States of America,,,,,,,,,02,Meat and edible meat offal,0,,,,,,,,161828,,,0
HS,2016,201602,February 2016,2,0,1,Imports,218,Ecuador,,858,Uruguay,,,,,,,,,02,Meat and edible meat offal,0,,,,,,,,68333,,,0
HS,2016,201604,April 2016,2,0,1,Imports,218,Ecuador,,0,World,,,,,,,,,02,Meat and edible meat offal,0,,,,,,,,713443,,,0
HS,2016,201604,April 2016,2,0,1,Imports,218,Ecuador,,152,Chile,,,,,,,,,02,Meat and edible meat offal,0,,,,,,,,497673,,,0
HS,2016,201604,April 2016,2,0,1,Imports,218,Ecuador,,842,United States of America,,,,,,,,,02,Meat and edible meat offal,0,,,,,,,,215770,,,0
HS,2016,201605,May 2016,2,0,1,Imports,218,Ecuador,,0,World,,,,,,,,,02,Meat and edible meat offal,0,,,,,,,,355412,,,0
HS,2016,201605,May 2016,2,0,1,Imports,218,Ecuador,,152,Chile,,,,,,,,,02,Meat and edible meat offal,0,,,,,,,,296421,,,0
HS,2016,201605,May 2016,2,0,1,Imports,218,Ecuador,,842,United States of America,,,,,,,,,02,Meat and edible meat offal,0,,,,,,,,58991,,,0
HS,2016,201611,November 2016,2,0,1,Imports,218,Ecuador,,858,Uruguay,,,,,,,,,02,Meat and edible meat offal,0,,,,,,,,5520,,,0
HS,2016,201603,March 2016,2,0,1,Imports,218,Ecuador,,170,Colombia,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,425685,,,0
HS,2016,201603,March 2016,2,0,1,Imports,218,Ecuador,,384,Côte d'Ivoire,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,12991,,,0
HS,2016,201603,March 2016,2,0,1,Imports,218,Ecuador,,392,Japan,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,2488,,,0
HS,2016,201603,March 2016,2,0,1,Imports,218,Ecuador,,410,Rep. of Korea,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,4612,,,0
HS,2016,201603,March 2016,2,0,1,Imports,218,Ecuador,,484,Mexico,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,2375,,,0
HS,2016,201603,March 2016,2,0,1,Imports,218,Ecuador,,554,New Zealand,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,2841,,,0
HS,2016,201603,March 2016,2,0,1,Imports,218,Ecuador,,591,Panama,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,81076,,,0
HS,2016,201603,March 2016,2,0,1,Imports,218,Ecuador,,604,Peru,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,605657,,,0
HS,2016,201603,March 2016,2,0,1,Imports,218,Ecuador,,724,Spain,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,77819,,,0
HS,2016,201603,March 2016,2,0,1,Imports,218,Ecuador,,842,United States of America,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,32070,,,0
HS,2016,201603,March 2016,2,0,1,Imports,218,Ecuador,,862,Venezuela,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,12096,,,0
HS,2016,201603,March 2016,2,0,1,Imports,218,Ecuador,,899,"Areas, nes",,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,2014059,,,0
HS,2016,201604,April 2016,2,0,1,Imports,218,Ecuador,,0,World,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,3674924,,,0
HS,2016,201604,April 2016,2,0,1,Imports,218,Ecuador,,104,Myanmar,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,1308,,,0
HS,2016,201604,April 2016,2,0,1,Imports,218,Ecuador,,152,Chile,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,294156,,,0
HS,2016,201604,April 2016,2,0,1,Imports,218,Ecuador,,296,Kiribati,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,13216,,,0
HS,2016,201604,April 2016,2,0,1,Imports,218,Ecuador,,392,Japan,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,1468,,,0
HS,2016,201604,April 2016,2,0,1,Imports,218,Ecuador,,591,Panama,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,37012,,,0
HS,2016,201604,April 2016,2,0,1,Imports,218,Ecuador,,604,Peru,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,339623,,,0
HS,2016,201604,April 2016,2,0,1,Imports,218,Ecuador,,842,United States of America,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,119720,,,0
HS,2016,201604,April 2016,2,0,1,Imports,218,Ecuador,,899,"Areas, nes",,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,2868422,,,0
HS,2016,201605,May 2016,2,0,1,Imports,218,Ecuador,,0,World,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,7402011,,,0
HS,2016,201605,May 2016,2,0,1,Imports,218,Ecuador,,124,Canada,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,3012,,,0
HS,2016,201605,May 2016,2,0,1,Imports,218,Ecuador,,152,Chile,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,172789,,,0
HS,2016,201605,May 2016,2,0,1,Imports,218,Ecuador,,296,Kiribati,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,67468,,,0
HS,2016,201605,May 2016,2,0,1,Imports,218,Ecuador,,320,Guatemala,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,1803,,,0
HS,2016,201605,May 2016,2,0,1,Imports,218,Ecuador,,392,Japan,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,2487,,,0
HS,2016,201605,May 2016,2,0,1,Imports,218,Ecuador,,410,Rep. of Korea,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,332441,,,0
HS,2016,201605,May 2016,2,0,1,Imports,218,Ecuador,,484,Mexico,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,704033,,,0
HS,2016,201605,May 2016,2,0,1,Imports,218,Ecuador,,591,Panama,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,44952,,,0
HS,2016,201605,May 2016,2,0,1,Imports,218,Ecuador,,604,Peru,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,469838,,,0
HS,2016,201605,May 2016,2,0,1,Imports,218,Ecuador,,724,Spain,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,86516,,,0
HS,2016,201605,May 2016,2,0,1,Imports,218,Ecuador,,842,United States of America,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,11421,,,0
HS,2016,201605,May 2016,2,0,1,Imports,218,Ecuador,,862,Venezuela,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,919563,,,0
HS,2016,201605,May 2016,2,0,1,Imports,218,Ecuador,,899,"Areas, nes",,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,4585686,,,0
HS,2016,201606,June 2016,2,0,1,Imports,218,Ecuador,,0,World,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,5122091,,,0
HS,2016,201606,June 2016,2,0,1,Imports,218,Ecuador,,152,Chile,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,301579,,,0
HS,2016,201606,June 2016,2,0,1,Imports,218,Ecuador,,246,Finland,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,76583,,,0
HS,2016,201606,June 2016,2,0,1,Imports,218,Ecuador,,484,Mexico,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,817233,,,0
HS,2016,201606,June 2016,2,0,1,Imports,218,Ecuador,,591,Panama,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,226683,,,0
HS,2016,201606,June 2016,2,0,1,Imports,218,Ecuador,,604,Peru,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,450881,,,0
HS,2016,201606,June 2016,2,0,1,Imports,218,Ecuador,,724,Spain,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,216980,,,0
HS,2016,201606,June 2016,2,0,1,Imports,218,Ecuador,,842,United States of America,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,27956,,,0
HS,2016,201606,June 2016,2,0,1,Imports,218,Ecuador,,899,"Areas, nes",,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,3004196,,,0
HS,2016,201607,July 2016,2,0,1,Imports,218,Ecuador,,0,World,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,8082832,,,0
HS,2016,201607,July 2016,2,0,1,Imports,218,Ecuador,,124,Canada,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,21458,,,0
HS,2016,201607,July 2016,2,0,1,Imports,218,Ecuador,,152,Chile,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,179623,,,0
HS,2016,201607,July 2016,2,0,1,Imports,218,Ecuador,,251,France,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,430008,,,0
HS,2016,201607,July 2016,2,0,1,Imports,218,Ecuador,,410,Rep. of Korea,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,72712,,,0
HS,2016,201607,July 2016,2,0,1,Imports,218,Ecuador,,484,Mexico,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,219858,,,0
HS,2016,201607,July 2016,2,0,1,Imports,218,Ecuador,,490,"Other Asia, nes",,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,37795,,,0
HS,2016,201607,July 2016,2,0,1,Imports,218,Ecuador,,548,Vanuatu,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,10096,,,0
HS,2016,201607,July 2016,2,0,1,Imports,218,Ecuador,,591,Panama,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,943415,,,0
HS,2016,201607,July 2016,2,0,1,Imports,218,Ecuador,,598,Papua New Guinea,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,5301,,,0
HS,2016,201607,July 2016,2,0,1,Imports,218,Ecuador,,604,Peru,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,230522,,,0
HS,2016,201607,July 2016,2,0,1,Imports,218,Ecuador,,704,Viet Nam,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,51183,,,0
HS,2016,201607,July 2016,2,0,1,Imports,218,Ecuador,,724,Spain,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,208815,,,0
HS,2016,201607,July 2016,2,0,1,Imports,218,Ecuador,,842,United States of America,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,55731,,,0
HS,2016,201607,July 2016,2,0,1,Imports,218,Ecuador,,899,"Areas, nes",,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,5616315,,,0
HS,2016,201608,August 2016,2,0,1,Imports,218,Ecuador,,0,World,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,10576863,,,0
HS,2016,201608,August 2016,2,0,1,Imports,218,Ecuador,,152,Chile,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,198179,,,0
HS,2016,201608,August 2016,2,0,1,Imports,218,Ecuador,,296,Kiribati,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,71070,,,0
HS,2016,201608,August 2016,2,0,1,Imports,218,Ecuador,,410,Rep. of Korea,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,73148,,,0
HS,2016,201608,August 2016,2,0,1,Imports,218,Ecuador,,484,Mexico,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,2374,,,0
HS,2016,201608,August 2016,2,0,1,Imports,218,Ecuador,,591,Panama,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,1576073,,,0
HS,2016,201608,August 2016,2,0,1,Imports,218,Ecuador,,604,Peru,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,151815,,,0
HS,2016,201608,August 2016,2,0,1,Imports,218,Ecuador,,842,United States of America,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,1098,,,0
HS,2016,201608,August 2016,2,0,1,Imports,218,Ecuador,,862,Venezuela,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,1177739,,,0
HS,2016,201608,August 2016,2,0,1,Imports,218,Ecuador,,899,"Areas, nes",,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,7325367,,,0
HS,2016,201609,September 2016,2,0,1,Imports,218,Ecuador,,0,World,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,5871250,,,0
HS,2016,201609,September 2016,2,0,1,Imports,218,Ecuador,,124,Canada,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,3123,,,0
HS,2016,201609,September 2016,2,0,1,Imports,218,Ecuador,,152,Chile,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,259141,,,0
HS,2016,201609,September 2016,2,0,1,Imports,218,Ecuador,,242,Fiji,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,47246,,,0
HS,2016,201609,September 2016,2,0,1,Imports,218,Ecuador,,591,Panama,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,16920,,,0
HS,2016,201609,September 2016,2,0,1,Imports,218,Ecuador,,604,Peru,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,551632,,,0
HS,2016,201609,September 2016,2,0,1,Imports,218,Ecuador,,724,Spain,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,81565,,,0
HS,2016,201609,September 2016,2,0,1,Imports,218,Ecuador,,842,United States of America,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,2656917,,,0
HS,2016,201609,September 2016,2,0,1,Imports,218,Ecuador,,899,"Areas, nes",,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,2254706,,,0
HS,2016,201610,October 2016,2,0,1,Imports,218,Ecuador,,0,World,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,6314323,,,0
HS,2016,201610,October 2016,2,0,1,Imports,218,Ecuador,,90,Solomon Isds,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,216203,,,0
HS,2016,201610,October 2016,2,0,1,Imports,218,Ecuador,,152,Chile,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,172965,,,0
HS,2016,201610,October 2016,2,0,1,Imports,218,Ecuador,,410,Rep. of Korea,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,387945,,,0
HS,2016,201610,October 2016,2,0,1,Imports,218,Ecuador,,591,Panama,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,47147,,,0
HS,2016,201610,October 2016,2,0,1,Imports,218,Ecuador,,604,Peru,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,289224,,,0
HS,2016,201610,October 2016,2,0,1,Imports,218,Ecuador,,842,United States of America,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,3666,,,0
HS,2016,201610,October 2016,2,0,1,Imports,218,Ecuador,,882,Samoa,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,211350,,,0
HS,2016,201610,October 2016,2,0,1,Imports,218,Ecuador,,899,"Areas, nes",,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,4985824,,,0
HS,2016,201611,November 2016,2,0,1,Imports,218,Ecuador,,0,World,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,5185775,,,0
HS,2016,201611,November 2016,2,0,1,Imports,218,Ecuador,,152,Chile,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,315522,,,0
HS,2016,201611,November 2016,2,0,1,Imports,218,Ecuador,,410,Rep. of Korea,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,42732,,,0
HS,2016,201611,November 2016,2,0,1,Imports,218,Ecuador,,591,Panama,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,594378,,,0
HS,2016,201611,November 2016,2,0,1,Imports,218,Ecuador,,604,Peru,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,198687,,,0
HS,2016,201611,November 2016,2,0,1,Imports,218,Ecuador,,704,Viet Nam,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,48862,,,0
HS,2016,201611,November 2016,2,0,1,Imports,218,Ecuador,,724,Spain,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,101875,,,0
HS,2016,201611,November 2016,2,0,1,Imports,218,Ecuador,,842,United States of America,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,109854,,,0
HS,2016,201611,November 2016,2,0,1,Imports,218,Ecuador,,899,"Areas, nes",,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,3773865,,,0
HS,2016,201612,December 2016,2,0,1,Imports,218,Ecuador,,0,World,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,11188372,,,0
HS,2016,201612,December 2016,2,0,1,Imports,218,Ecuador,,44,Bahamas,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,50710,,,0
HS,2016,201612,December 2016,2,0,1,Imports,218,Ecuador,,124,Canada,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,29515,,,0
HS,2016,201612,December 2016,2,0,1,Imports,218,Ecuador,,152,Chile,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,578081,,,0
HS,2016,201612,December 2016,2,0,1,Imports,218,Ecuador,,392,Japan,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,98884,,,0
HS,2016,201612,December 2016,2,0,1,Imports,218,Ecuador,,410,Rep. of Korea,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,316963,,,0
HS,2016,201612,December 2016,2,0,1,Imports,218,Ecuador,,591,Panama,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,228185,,,0
HS,2016,201612,December 2016,2,0,1,Imports,218,Ecuador,,598,Papua New Guinea,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,16812,,,0
HS,2016,201612,December 2016,2,0,1,Imports,218,Ecuador,,604,Peru,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,359714,,,0
HS,2016,201612,December 2016,2,0,1,Imports,218,Ecuador,,724,Spain,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,102421,,,0
HS,2016,201612,December 2016,2,0,1,Imports,218,Ecuador,,842,United States of America,,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,7643,,,0
HS,2016,201612,December 2016,2,0,1,Imports,218,Ecuador,,899,"Areas, nes",,,,,,,,,03,"Fish and crustaceans, molluscs and other aquatic invertebrates",0,,,,,,,,9399443,,,0
HS,2016,201601,January 2016,2,0,1,Imports,218,Ecuador,,0,World,,,,,,,,,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",0,,,,,,,,1696521,,,0
HS,2016,201601,January 2016,2,0,1,Imports,218,Ecuador,,76,Brazil,,,,,,,,,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",0,,,,,,,,21496,,,0
HS,2016,201601,January 2016,2,0,1,Imports,218,Ecuador,,152,Chile,,,,,,,,,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",0,,,,,,,,385735,,,0
HS,2016,201601,January 2016,2,0,1,Imports,218,Ecuador,,170,Colombia,,,,,,,,,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",0,,,,,,,,128519,,,0
HS,2016,201601,January 2016,2,0,1,Imports,218,Ecuador,,484,Mexico,,,,,,,,,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",0,,,,,,,,29321,,,0
HS,2016,201601,January 2016,2,0,1,Imports,218,Ecuador,,604,Peru,,,,,,,,,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",0,,,,,,,,1125152,,,0
HS,2016,201601,January 2016,2,0,1,Imports,218,Ecuador,,842,United States of America,,,,,,,,,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",0,,,,,,,,6298,,,0
HS,2016,201602,February 2016,2,0,1,Imports,218,Ecuador,,0,World,,,,,,,,,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",0,,,,,,,,1208761,,,0
HS,2016,201602,February 2016,2,0,1,Imports,218,Ecuador,,76,Brazil,,,,,,,,,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",0,,,,,,,,41900,,,0
HS,2016,201602,February 2016,2,0,1,Imports,218,Ecuador,,152,Chile,,,,,,,,,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",0,,,,,,,,321917,,,0
HS,2016,201602,February 2016,2,0,1,Imports,218,Ecuador,,170,Colombia,,,,,,,,,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",0,,,,,,,,52719,,,0
HS,2016,201602,February 2016,2,0,1,Imports,218,Ecuador,,604,Peru,,,,,,,,,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",0,,,,,,,,788916,,,0
HS,2016,201602,February 2016,2,0,1,Imports,218,Ecuador,,724,Spain,,,,,,,,,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",0,,,,,,,,3309,,,0
HS,2016,201603,March 2016,2,0,1,Imports,218,Ecuador,,0,World,,,,,,,,,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",0,,,,,,,,1661150,,,0
HS,2016,201603,March 2016,2,0,1,Imports,218,Ecuador,,76,Brazil,,,,,,,,,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",0,,,,,,,,55327,,,0
HS,2016,201603,March 2016,2,0,1,Imports,218,Ecuador,,152,Chile,,,,,,,,,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",0,,,,,,,,283989,,,0
HS,2016,201603,March 2016,2,0,1,Imports,218,Ecuador,,170,Colombia,,,,,,,,,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",0,,,,,,,,25003,,,0
HS,2016,201603,March 2016,2,0,1,Imports,218,Ecuador,,208,Denmark,,,,,,,,,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",0,,,,,,,,75537,,,0
HS,2016,201603,March 2016,2,0,1,Imports,218,Ecuador,,604,Peru,,,,,,,,,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",0,,,,,,,,1220567,,,0
HS,2016,201603,March 2016,2,0,1,Imports,218,Ecuador,,842,United States of America,,,,,,,,,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",0,,,,,,,,726,,,0
HS,2016,201604,April 2016,2,0,1,Imports,218,Ecuador,,0,World,,,,,,,,,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",0,,,,,,,,1130174,,,0
HS,2016,201604,April 2016,2,0,1,Imports,218,Ecuador,,76,Brazil,,,,,,,,,04,"Dairy produce; birds' eggs; natural honey; edible products of animal origin, not elsewhere specified or included",0,,,,,,,,10005,,,0
