NOM_PROV,COD_PROV,NOM_CANT,COD_CANT,PRODUCCION,CONSUMO_INTERMEDIO,VAB,YEAR,TIPO
GUAYAS,09,Balzar,0904,156101.89317352,52803.1041488855,103298.789024635,2011,Definitivo
GUAYAS,09,Colimes,0905,66237.3183929346,27959.8236542544,38277.4947386802,2011,Definitivo
GUAYAS,09,Daule,0906,578130.844484317,188196.801739133,389934.042745183,2011,Definitivo
GUAYAS,09,Durán,0907,2129715.24430525,1219622.88218466,910092.362120585,2011,Definitivo
GUAYAS,09,El Empalme,0908,197255.277143179,81145.8776972702,116109.399445909,2011,Definitivo
GUAYAS,09,El Triunfo,0909,265473.8258221,96425.095151718,169048.730670382,2011,Definitivo
GUAYAS,09,Milagro,0910,642919.002480599,236470.347408946,406448.655071653,2011,Definitivo
GUAYAS,09,Naranjal,0911,534720.717880861,201538.43363541,333182.284245451,2011,Definitivo
GUAYAS,09,Naranjito,0912,108854.332142663,38300.2080754029,70554.1240672603,2011,Definitivo
GUAYAS,09,Palestina,0913,68103.9864855704,32589.5505234456,35514.4359621248,2011,Definitivo
GUAYAS,09,Pedro Carbo,0914,85022.4129918203,34405.0192412217,50617.3937505985,2011,Definitivo
GUAYAS,09,Samborondón,0916,718940.712051204,234460.387155518,484480.324895686,2011,Definitivo
GUAYAS,09,Santa Lucía,0918,76342.404275909,29699.6507558613,46642.7535200477,2011,Definitivo
GUAYAS,09,Salitre (Urbina Jado),0919,93695.7459074062,32235.1640846112,61460.5818227951,2011,Definitivo
GUAYAS,09,Yaguachi,0920,205607.507675454,79312.4301183624,126295.077557091,2011,Definitivo
GUAYAS,09,Playas (General Villamil),0921,160493.797936941,59559.5042908882,100934.293646053,2011,Definitivo
GUAYAS,09,Simón Bolívar,0922,140397.836034017,61837.5721309588,78560.2639030585,2011,Definitivo
GUAYAS,09,Coronel Marcelino Maridueña,0923,298585.579212309,139884.368739775,158701.210472534,2011,Definitivo
GUAYAS,09,Lomas De Sargentillo,0924,36496.6856043578,14261.2666016877,22235.4190026702,2011,Definitivo
GUAYAS,09,Nobol,0925,44310.6615124924,15628.0173962731,28682.6441162193,2011,Definitivo
GUAYAS,09,General Antonio Elizalde,0927,40969.109534092,14602.2974812624,26366.8120528296,2011,Definitivo
GUAYAS,09,Isidro Ayora,0928,31243.1246941855,10887.8936573014,20355.2310368841,2011,Definitivo
IMBABURA,10,Ibarra,1001,1491078.55500754,606372.756077411,884705.798930126,2011,Definitivo
IMBABURA,10,Antonio Ante,1002,257594.530633003,128713.495069465,128881.035563538,2011,Definitivo
IMBABURA,10,Cotacachi,1003,146201.38238396,54221.7450906533,91979.6372933072,2011,Definitivo
IMBABURA,10,Otavalo,1004,604097.050949966,253503.127525742,350593.923424224,2011,Definitivo
IMBABURA,10,Pimampiro,1005,33870.4501750093,12535.2721949343,21335.177980075,2011,Definitivo
IMBABURA,10,San Miguel De Urcuquí,1006,86769.825415561,33682.5803219273,53087.2450936337,2011,Definitivo
LOJA,11,Loja,1101,1726362.47976032,657910.078471398,1068452.40128892,2011,Definitivo
LOJA,11,Calvas,1102,68318.7493918184,23130.2416532136,45188.5077386048,2011,Definitivo
LOJA,11,Catamayo,1103,128734.626549871,57175.9198684605,71558.7066814101,2011,Definitivo
LOJA,11,Celica,1104,40433.9737844244,15612.7728206771,24821.2009637474,2011,Definitivo
LOJA,11,Chaguarpamba,1105,21752.3125171157,7740.23867230928,14012.0738448064,2011,Definitivo
LOJA,11,Espíndola,1106,32959.2414866919,11064.2900254611,21894.9514612308,2011,Definitivo
LOJA,11,Gonzanamá,1107,40236.0264548694,14076.3847757164,26159.641679153,2011,Definitivo
LOJA,11,Macará,1108,64654.2301360205,22755.2754655057,41898.9546705148,2011,Definitivo
LOJA,11,Paltas,1109,57946.4487655084,20133.1700708979,37813.2786946105,2011,Definitivo
LOJA,11,Puyango,1110,44240.2289562019,15412.3682410848,28827.8607151171,2011,Definitivo
LOJA,11,Saraguro,1111,80480.9467407175,28472.3673148018,52008.5794259156,2011,Definitivo
LOJA,11,Sozoranga,1112,17587.2891540838,6520.29157270046,11066.9975813834,2011,Definitivo
LOJA,11,Zapotillo,1113,26239.8430771361,9170.59432766449,17069.2487494716,2011,Definitivo
LOJA,11,Pindal,1114,19571.3282787755,6875.56208291721,12695.7661958583,2011,Definitivo
LOJA,11,Quilanga,1115,17592.3958332188,6591.07171638992,11001.3241168289,2011,Definitivo
LOJA,11,Olmedo,1116,17644.7146007542,6480.8990086489,11163.8155921053,2011,Definitivo
LOS RÍOS,12,Babahoyo,1201,999065.14349893,366389.237025374,632675.906473557,2011,Definitivo
LOS RÍOS,12,Baba,1202,234876.411459446,75224.4164631012,159651.994996345,2011,Definitivo
LOS RÍOS,12,Montalvo,1203,105925.084029399,39533.2030260623,66391.8810033371,2011,Definitivo
LOS RÍOS,12,Puebloviejo,1204,246977.544366289,84244.5344806243,162733.009885665,2011,Definitivo
LOS RÍOS,12,Quevedo,1205,1168276.8917907,497546.133763852,670730.758026852,2011,Definitivo
LOS RÍOS,12,Urdaneta,1206,124039.873616212,42550.6149400057,81489.2586762059,2011,Definitivo
LOS RÍOS,12,Ventanas,1207,322854.539085142,109166.367990283,213688.171094859,2011,Definitivo
LOS RÍOS,12,Vinces,1208,194916.958020623,65678.1983996705,129238.759620952,2011,Definitivo
LOS RÍOS,12,Palenque,1209,75661.3291774771,25776.4530875222,49884.876089955,2011,Definitivo
LOS RÍOS,12,Buena Fé,1210,257535.063570361,90046.6541855603,167488.409384801,2011,Definitivo
LOS RÍOS,12,Valencia,1211,346008.125869635,108285.808603248,237722.317266387,2011,Definitivo
LOS RÍOS,12,Mocache,1212,161586.574832151,51211.8749834817,110374.699848669,2011,Definitivo
LOS RÍOS,12,Quinsaloma,1213,33478.7153526311,11012.4884127628,22466.2269398683,2011,Definitivo
MANABÍ,13,Portoviejo,1301,2058277.01136129,766476.90477864,1291800.10658265,2011,Definitivo
MANABÍ,13,Bolívar,1302,122565.309635785,42686.3938526118,79878.9157831734,2011,Definitivo
MANABÍ,13,Chone,1303,350220.579976874,130697.880988196,219522.698988678,2011,Definitivo
MANABÍ,13,El Carmen,1304,240594.495452085,90189.8221577238,150404.673294361,2011,Definitivo
MANABÍ,13,Flavio Alfaro,1305,60670.5205578917,21833.3727863179,38837.1477715739,2011,Definitivo
MANABÍ,13,Jipijapa,1306,167440.696667095,55730.7619668406,111709.934700254,2011,Definitivo
MANABÍ,13,Junín,1307,249073.885477826,102835.767089374,146238.118388452,2011,Definitivo
MANABÍ,13,Manta,1308,2406255.41472947,1097469.66605737,1308785.74867211,2011,Definitivo
MANABÍ,13,Montecristi,1309,987597.903263603,526596.744521557,461001.158742047,2011,Definitivo
MANABÍ,13,Paján,1310,73752.1507111406,27250.1328389322,46502.0178722085,2011,Definitivo
MANABÍ,13,Pichincha,1311,67283.2831969335,25956.3935264193,41326.8896705142,2011,Definitivo
MANABÍ,13,Rocafuerte,1312,58137.2243745833,20656.6886096302,37480.5357649531,2011,Definitivo
MANABÍ,13,Santa Ana,1313,86794.5039755193,30921.3137864938,55873.1901890255,2011,Definitivo
MANABÍ,13,Sucre,1314,252298.531729385,115239.028906476,137059.502822909,2011,Definitivo
MANABÍ,13,Tosagua,1315,171982.555103218,65781.9214156763,106200.633687542,2011,Definitivo
MANABÍ,13,24 De Mayo,1316,54528.4459911326,19795.1543307636,34733.291660369,2011,Definitivo
MANABÍ,13,Pedernales,1317,160663.39066769,59395.7142695079,101267.676398182,2011,Definitivo
MANABÍ,13,Olmedo,1318,21901.5129199631,7953.19055826306,13948.3223617001,2011,Definitivo
MANABÍ,13,Puerto López,1319,64002.857527515,24825.3173644067,39177.5401631084,2011,Definitivo
MANABÍ,13,Jama,1320,46314.0539398954,18451.581273611,27862.4726662844,2011,Definitivo
MANABÍ,13,Jaramijó,1321,116066.17562895,66002.9767459478,50063.1988830023,2011,Definitivo
MANABÍ,13,San Vicente,1322,69539.6831814021,26550.518031155,42989.1651502472,2011,Definitivo
MORONA SANTIAGO,14,Morona,1401,249196.561089758,93951.6486100083,155244.91247975,2011,Definitivo
MORONA SANTIAGO,14,Gualaquiza,1402,60272.6964167703,23199.0695301091,37073.6268866612,2011,Definitivo
MORONA SANTIAGO,14,Limón-Indanza,1403,40233.5854654708,15885.8875514741,24347.6979139967,2011,Definitivo
MORONA SANTIAGO,14,Palora,1404,23999.5874707134,8315.41699639098,15684.1704743224,2011,Definitivo
MORONA SANTIAGO,14,Santiago,1405,35008.3987687535,13197.4920645148,21810.9067042387,2011,Definitivo
MORONA SANTIAGO,14,Sucúa,1406,76981.0307789969,29349.3923209547,47631.6384580422,2011,Definitivo
MORONA SANTIAGO,14,Huamboya,1407,21486.5811217222,8596.63162059815,12889.9495011241,2011,Definitivo
MORONA SANTIAGO,14,San Juan Bosco,1408,21296.9885644007,9307.02125183294,11989.9673125677,2011,Definitivo
MORONA SANTIAGO,14,Taisha,1409,27419.8871746146,8795.89097136272,18623.9962032519,2011,Definitivo
MORONA SANTIAGO,14,Logroño,1410,20785.9064640544,7242.4653333571,13543.4411306973,2011,Definitivo
MORONA SANTIAGO,14,Pablo VI,1411,8099.28351038416,3480.75876325645,4618.52474712771,2011,Definitivo
MORONA SANTIAGO,14,Tiwintza,1412,16959.408761922,6051.79766210569,10907.6110998163,2011,Definitivo
NAPO,15,Tena,1501,287680.286105986,94400.3490345087,193279.937071477,2011,Definitivo
NAPO,15,Archidona,1502,68262.8806375846,23065.9123925123,45196.9682450723,2011,Definitivo
NAPO,15,El Chaco,1503,30925.5665186334,10383.4917094854,20542.0748091481,2011,Definitivo
NAPO,15,Quijos,1504,40755.5042285297,15334.5020791085,25421.0021494213,2011,Definitivo
NAPO,15,Carlos Julio Arosemena Tola,1505,15371.5700227851,5508.9173758974,9862.65264688772,2011,Definitivo
PASTAZA,16,Pastaza,1601,350081.526716807,129887.607839392,220193.918877414,2011,Definitivo
PASTAZA,16,Mera,1602,46424.0384647286,17810.3062473368,28613.7322173918,2011,Definitivo
PASTAZA,16,Santa Clara,1603,27595.1063479148,9209.30192015779,18385.804427757,2011,Definitivo
PASTAZA,16,Arajuno,1604,27270.8260443081,8232.08492976,19038.7411145481,2011,Definitivo
PICHINCHA,17,Quito,1701,30642337.0429515,14130812.8874251,16511524.1555264,2011,Definitivo
PICHINCHA,17,Cayambe,1702,793433.276491658,307158.26077289,486275.015718768,2011,Definitivo
PICHINCHA,17,Mejía,1703,669107.995053679,280688.599439071,388419.395614608,2011,Definitivo
PICHINCHA,17,Pedro Moncayo,1704,265242.678093107,98587.6516024828,166655.026490624,2011,Definitivo
PICHINCHA,17,Rumiñahui,1705,1086289.88404823,496450.290519425,589839.593528807,2011,Definitivo
PICHINCHA,17,San Miguel De Los Bancos,1707,71812.9852544473,28065.9044773821,43747.0807770652,2011,Definitivo
PICHINCHA,17,Pedro Vicente Maldonado,1708,44726.4615650026,15982.6559771934,28743.8055878092,2011,Definitivo
PICHINCHA,17,Puerto Quito,1709,122677.411980647,45339.4079339003,77338.0040467465,2011,Definitivo
TUNGURAHUA,18,Ambato,1801,2848333.60192992,1267320.77899306,1581012.82293686,2011,Definitivo
TUNGURAHUA,18,Baños,1802,279643.781826907,161471.585399262,118172.196427645,2011,Definitivo
TUNGURAHUA,18,Cevallos,1803,45799.0129103867,22413.071830982,23385.9410794047,2011,Definitivo
TUNGURAHUA,18,Mocha,1804,15424.4826025814,6321.5823179245,9102.90028465686,2011,Definitivo
TUNGURAHUA,18,Patate,1805,48948.0997314596,22302.5377795885,26645.5619518711,2011,Definitivo
TUNGURAHUA,18,Quero,1806,40909.0014258237,16784.6105755641,24124.3908502596,2011,Definitivo
TUNGURAHUA,18,San Pedro De Pelileo,1807,286824.187302016,137595.635198614,149228.552103402,2011,Definitivo
TUNGURAHUA,18,Santiago De Píllaro,1808,148519.395217286,66065.2071467669,82454.188070519,2011,Definitivo
TUNGURAHUA,18,Tisaleo,1809,27127.5163570774,11411.6326547284,15715.883702349,2011,Definitivo
ZAMORA CHINCHIPE,19,Zamora,1901,171017.487877208,57791.8649026676,113225.62297454,2011,Definitivo
ZAMORA CHINCHIPE,19,Chinchipe,1902,21887.4815008592,7126.60836922944,14760.8731316298,2011,Definitivo
ZAMORA CHINCHIPE,19,Nangaritza,1903,17619.2511819982,6703.29678853202,10915.9543934662,2011,Definitivo
ZAMORA CHINCHIPE,19,Yacuambí,1904,16888.5955605068,6408.00607181063,10480.5894886962,2011,Definitivo
ZAMORA CHINCHIPE,19,Yanzatza,1905,79752.9683005336,29285.4105752493,50467.5577252843,2011,Definitivo
ZAMORA CHINCHIPE,19,El Pangui,1906,28969.7971273074,10650.7129391434,18319.0841881641,2011,Definitivo
ZAMORA CHINCHIPE,19,Centinela Del Cóndor,1907,16342.155298724,5985.10960116365,10357.0456975604,2011,Definitivo
ZAMORA CHINCHIPE,19,Palanda,1908,18419.3304886007,7203.76848804994,11215.5620005507,2011,Definitivo
ZAMORA CHINCHIPE,19,Paquisha,1909,11323.497765924,3587.99711264951,7735.50065327449,2011,Definitivo
GALÁPAGOS,20,San Cristóbal,2001,97811.1283264487,32355.9198908038,65455.2084356448,2011,Definitivo
GALÁPAGOS,20,Isabela,2002,18449.7972522131,6972.42228148131,11477.3749707318,2011,Definitivo
GALÁPAGOS,20,Santa Cruz,2003,177272.37415288,71930.1328419133,105342.241310967,2011,Definitivo
SUCUMBÍOS,21,Lago Agrio,2101,535100.452037188,177873.844873775,357226.607163413,2011,Definitivo
SUCUMBÍOS,21,Gonzalo Pizarro,2102,27709.248831482,9582.26015484999,18126.9886766321,2011,Definitivo
SUCUMBÍOS,21,Putumayo,2103,18918.8778027724,6879.15173574256,12039.7260670298,2011,Definitivo
SUCUMBÍOS,21,Shushufindi,2104,140482.307825201,51664.6835507822,88817.6242744186,2011,Definitivo
SUCUMBÍOS,21,Sucumbíos,2105,10611.7587729502,3639.45215269563,6972.30662025457,2011,Definitivo
SUCUMBÍOS,21,Cascales,2106,31365.8211341743,9756.70244288805,21609.1186912863,2011,Definitivo
SUCUMBÍOS,21,Cuyabeno,2107,28202.7727315796,9767.35511981058,18435.417611769,2011,Definitivo
ORELLANA,22,Orellana,2201,254603.423350439,87989.3558820626,166614.067468376,2011,Definitivo
ORELLANA,22,Aguarico,2202,17779.5500055465,5303.47375686447,12476.076248682,2011,Definitivo
ORELLANA,22,La Joya De Los Sachas,2203,142086.900455491,47516.8835429642,94570.0169125267,2011,Definitivo
ORELLANA,22,Loreto,2204,69359.3705311353,21804.9298387749,47554.4406923603,2011,Definitivo
SANTO DOMINGO,23,Santo Domingo,2301,2339413.19292078,1074436.04630652,1264977.14661427,2011,Definitivo
SANTA ELENA,24,Santa Elena,2401,440594.284614417,172812.692403023,267781.592211394,2011,Definitivo
SANTA ELENA,24,La Libertad,2402,444968.676155876,166311.590282114,278657.085873761,2011,Definitivo
SANTA ELENA,24,Salinas,2403,427670.392508997,162539.664012321,265130.728496676,2011,Definitivo
AZUAY,01,Cuenca,0101,6270550.16823088,2842180.28050464,3428369.88772625,2012,Definitivo
AZUAY,01,Girón,0102,37478.2580609291,15269.9626199396,22208.2954409895,2012,Definitivo
AZUAY,01,Gualaceo,0103,140161.153422233,54286.9482415513,85874.2051806817,2012,Definitivo
AZUAY,01,Nabón,0104,32770.0938615449,13494.1586892055,19275.9351723394,2012,Definitivo
AZUAY,01,Paute,0105,156918.100662002,73732.4047851519,83185.6958768504,2012,Definitivo
AZUAY,01,Pucará,0106,19250.4131703443,7380.38035720699,11870.0328131373,2012,Definitivo
AZUAY,01,San Fernando,0107,18089.3246270066,8453.76780813157,9635.55681887505,2012,Definitivo
AZUAY,01,Santa Isabel,0108,70499.9176716013,30496.7808318633,40003.136839738,2012,Definitivo
AZUAY,01,Sigsig,0109,62606.6742629392,24454.9593479029,38151.7149150363,2012,Definitivo
AZUAY,01,Oña,0110,11621.0567986244,5037.10486696919,6583.95193165523,2012,Definitivo
AZUAY,01,Chordeleg,0111,29070.0915403753,11586.4699430118,17483.6215973635,2012,Definitivo
AZUAY,01,El Pan,0112,12564.2388215472,5353.75820112297,7210.48062042425,2012,Definitivo
AZUAY,01,Sevilla De Oro,0113,432477.474876425,294394.56919589,138082.905680535,2012,Definitivo
AZUAY,01,Guachapala,0114,15060.9111221877,6984.26501812336,8076.64610406438,2012,Definitivo
AZUAY,01,Camilo Ponce Enríquez,0115,48375.5381376573,19539.9703350231,28835.5678026342,2012,Definitivo
BOLÍVAR,02,Guaranda,0201,427388.619958339,167469.8791807,259918.740777639,2012,Definitivo
BOLÍVAR,02,Chillanes,0202,38705.1559874328,13725.3977611135,24979.7582263194,2012,Definitivo
BOLÍVAR,02,Chimbo,0203,48100.529523897,19163.5299293178,28936.9995945792,2012,Definitivo
BOLÍVAR,02,Echeandía,0204,42717.5282181511,15856.2385725186,26861.2896456325,2012,Definitivo
BOLÍVAR,02,San Miguel,0205,65256.890338146,23468.3074508197,41788.5828873263,2012,Definitivo
BOLÍVAR,02,Caluma,0206,56189.608711678,22977.0371124115,33212.5715992665,2012,Definitivo
BOLÍVAR,02,Las Naves,0207,20688.4666542695,8481.67109109832,12206.7955631711,2012,Definitivo
CAÑAR,03,Azogues,0301,510833.175687354,209945.346704709,300887.828982644,2012,Definitivo
CAÑAR,03,Biblián,0302,97368.6896541694,40755.9688362131,56612.7208179564,2012,Definitivo
CAÑAR,03,Cañar,0303,206610.045413945,86150.1087479032,120459.936666042,2012,Definitivo
CAÑAR,03,La Troncal,0304,571181.221036333,277930.978595809,293250.242440524,2012,Definitivo
CAÑAR,03,El Tambo,0305,65421.2284489764,27660.5037066981,37760.7247422783,2012,Definitivo
CAÑAR,03,Déleg,0306,25543.6219695702,10965.9121145155,14577.7098550547,2012,Definitivo
CAÑAR,03,Suscal,0307,19777.739721392,8062.07772170362,11715.6619996884,2012,Definitivo
CARCHI,04,Tulcán,0401,618298.221216457,247929.200996929,370369.020219529,2012,Definitivo
CARCHI,04,Bolívar,0402,59698.3035913586,25228.1818006553,34470.1217907033,2012,Definitivo
CARCHI,04,Espejo,0403,66666.2723915928,26865.8534404327,39800.4189511601,2012,Definitivo
CARCHI,04,Mira,0404,44491.9254123058,17319.5090186075,27172.4163936982,2012,Definitivo
CARCHI,04,Montúfar,0405,136187.095684302,54321.9730378929,81865.1226464087,2012,Definitivo
CARCHI,04,San Pedro de Huaca,0406,39359.5309392146,19310.1956223356,20049.335316879,2012,Definitivo
COTOPAXI,05,Latacunga,0501,1675642.61747121,707624.513117106,968018.104354105,2012,Definitivo
COTOPAXI,05,La Maná,0502,163819.223390715,61575.4566368014,102243.766753913,2012,Definitivo
COTOPAXI,05,Pangua,0503,61297.4895819337,23140.7496204659,38156.7399614678,2012,Definitivo
COTOPAXI,05,Pujilí,0504,173392.232273944,63328.6157327895,110063.616541155,2012,Definitivo
COTOPAXI,05,Salcedo,0505,311473.255871841,134803.997668894,176669.258202947,2012,Definitivo
COTOPAXI,05,Saquisilí,0506,64428.1657594209,25833.8275049069,38594.3382545139,2012,Definitivo
COTOPAXI,05,Sigchos,0507,35087.7744695898,12298.5232343541,22789.2512352357,2012,Definitivo
CHIMBORAZO,06,Riobamba,0601,1715583.43190061,744290.027681732,971293.404218874,2012,Definitivo
CHIMBORAZO,06,Alausí,0602,87320.2771786471,31340.4505570913,55979.8266215557,2012,Definitivo
CHIMBORAZO,06,Colta,0603,82142.488142521,30737.9026084579,51404.5855340632,2012,Definitivo
CHIMBORAZO,06,Chambo,0604,47068.8508920035,20099.9270313849,26968.9238606187,2012,Definitivo
CHIMBORAZO,06,Chunchi,0605,44468.3893976594,16805.9657695555,27662.4236281039,2012,Definitivo
CHIMBORAZO,06,Guamote,0606,93861.3905017454,35503.6756256345,58357.714876111,2012,Definitivo
CHIMBORAZO,06,Guano,0607,126304.748427614,53363.8742869596,72940.8741406542,2012,Definitivo
CHIMBORAZO,06,Pallatanga,0608,22319.5001227971,8319.20612528609,14000.293997511,2012,Definitivo
CHIMBORAZO,06,Penipe,0609,24811.4028976498,9212.09223004514,15599.3106676047,2012,Definitivo
CHIMBORAZO,06,Cumandá,0610,51094.5829917596,20898.2629024533,30196.3200893063,2012,Definitivo
EL ORO,07,Machala,0701,2626042.14047353,1047913.6055593,1578128.53491423,2012,Definitivo
EL ORO,07,Arenillas,0702,157049.772924845,75072.6604164282,81977.1125084166,2012,Definitivo
EL ORO,07,Atahualpa,0703,20584.0104389613,10141.8289202116,10442.1815187497,2012,Definitivo
EL ORO,07,Balsas,0704,45783.2855748338,19446.5115480378,26336.774026796,2012,Definitivo
EL ORO,07,Chilla,0705,10665.7370272192,5132.34884312124,5533.38818409797,2012,Definitivo
EL ORO,07,El Guabo,0706,458932.586119406,196616.43498474,262316.151134666,2012,Definitivo
EL ORO,07,Huaquillas,0707,232799.24401926,87492.6391509931,145306.604868267,2012,Definitivo
EL ORO,07,Marcabelí,0708,21697.5951196204,9497.31457675104,12200.2805428693,2012,Definitivo
EL ORO,07,Pasaje,0709,380201.011762814,150044.349254554,230156.66250826,2012,Definitivo
EL ORO,07,Piñas,0710,142734.570504068,56491.2375702492,86243.3329338186,2012,Definitivo
EL ORO,07,Portovelo,0711,80441.1803867453,26628.9764080348,53812.2039787105,2012,Definitivo
EL ORO,07,Santa Rosa,0712,491860.380792003,207455.366559085,284405.014232918,2012,Definitivo
EL ORO,07,Zaruma,0713,113174.209196434,41859.5712829596,71314.6379134741,2012,Definitivo
EL ORO,07,Las Lajas,0714,17559.2064077423,8495.02020522465,9064.18620251765,2012,Definitivo
